,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
5,52,XRP,XRP,xrp,1199,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,54266821529.0,99988013070.0,False,,6,,,,2024-01-15T17:32:00.000Z,0.5733718432922853,1190840584.9500327,117.8223,0.27925948,-1.11554996,1.14040653,-7.99720444,-8.44641672,16.85426998,31115067489.6962,1.8521,57337184329.23,,2024-01-15T17:32:00.000Z,,,,,,2024-01-15 12:32:36.712541
6,3408,USDC,USDC,usd-coin,16210,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,25483730797.828663,25483730797.828663,False,,7,,,,2024-01-15T17:32:00.000Z,1.000198423198085,5280579186.151709,65.6654,-0.00545249,0.01603008,-0.00710388,5.215e-05,0.02228057,0.0228833,25488787361.192703,1.5172,25488787361.19,,2024-01-15T17:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-01-15 12:32:36.712541
7,2010,Cardano,ADA,cardano,1024,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35395220857.908,36528237975.525,False,,8,,,,2024-01-15T17:31:00.000Z,0.5277555540973584,383996348.9129997,32.6426,0.39942964,-3.37890542,2.99330825,-15.2596921,37.34675758,113.28795382,18680024396.263615,1.1127,23748999934.38,,2024-01-15T17:31:00.000Z,,,,,,2024-01-15 12:32:36.712541
8,5805,Avalanche,AVAX,avalanche,636,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",720000000.0,366648413.69842523,434681323.69842523,False,,9,,,,2024-01-15T17:31:00.000Z,36.17224304756444,533831546.67436796,-5.7767,1.84533858,-3.28972443,5.6475839,-18.31743906,58.55408593,297.14014503,13262495533.303394,0.79,26044014994.25,,2024-01-15T17:31:00.000Z,,,,,,2024-01-15 12:32:36.712541
9,74,Dogecoin,DOGE,dogecoin,873,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,142664846383.70523,142664846383.70523,True,,10,,,,2024-01-15T17:32:00.000Z,0.08065007292956222,319632332.70859593,-21.7886,0.29664595,-1.57300475,1.60549575,-15.00735928,2.74110164,36.65175505,11505930265.330618,0.6849,11505930265.33,,2024-01-15T17:32:00.000Z,,,,,,2024-01-15 12:32:36.712541
10,1958,TRON,TRX,tron,897,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,88233417552.4033,88233475924.3871,True,,11,71659659264.0,8130135118.216051,,2024-01-15T17:31:00.000Z,0.11345483919012193,292129788.5233381,-20.6174,0.21013302,-0.00760684,9.95164568,10.53861529,9.85423626,28.84789888,10010508199.602798,0.5963,10010514822.19,,2024-01-15T17:31:00.000Z,,,,,,2024-01-15 12:32:36.712541
11,6636,Polkadot,DOT,polkadot-new,661,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1267804476.715794,1400064978.4241457,True,,12,,,,2024-01-15T17:31:00.000Z,7.539921544278025,207299425.336223,25.2935,1.23460301,-1.35911232,4.42863193,2.97868518,36.21354862,104.07094628,9559146287.921543,0.5691,10556380094.21,,2024-01-15T17:31:00.000Z,,,,,,2024-01-15 12:32:36.712541
12,1975,Chainlink,LINK,chainlink,1568,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,568099970.4527867,1000000000.0,False,,13,,,,2024-01-15T17:31:00.000Z,15.497878430307901,774161687.4151808,35.5837,1.31761315,1.27628771,13.7559898,5.37955599,9.4355956,110.36263836,8804344278.338799,0.5244,15497878430.31,,2024-01-15T17:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-01-15 12:32:36.712541
13,11419,Toncoin,TON,toncoin,187,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3456764504.8469152,5101204539.361079,True,,14,3414166606.0,8140550752.551278,,2024-01-15T17:32:00.000Z,2.384344905209139,73086871.75694825,-5.9912,0.33580785,3.53027919,6.72653888,5.97309363,1.91490566,18.0911017,8242118835.639535,0.4906,12163031053.86,,2024-01-15T17:32:00.000Z,,,,,,2024-01-15 12:32:36.712541
14,3890,Polygon,MATIC,polygon,1239,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain', 'standard-crypto-portfolio']",10000000000.0,9562650827.633085,10000000000.0,False,,15,,,,2024-01-15T17:31:00.000Z,0.8485604714848296,353657175.2613423,23.5879,1.20486712,-2.05505413,4.68050555,-1.82534515,-4.00343967,62.81380252,8114487494.941127,0.4834,8485604714.85,,2024-01-15T17:31:00.000Z,,,,,,2024-01-15 12:32:36.712541
0,1,Bitcoin,BTC,bitcoin,10707,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19599406.0,19599406.0,False,,1,,,,2024-01-15T17:32:00.000Z,42663.67977619934,23213487005.205616,73.7186,0.52843106,-0.64348666,-5.91029417,0.45118093,16.59801347,50.12010571,836182781387.72,49.7718,895937275300.19,,2024-01-15T17:32:00.000Z,,,,,,2024-01-15 12:33:36.913319
1,1027,Ethereum,ETH,ethereum,8248,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120180819.14963801,120180819.14963801,True,,2,,,,2024-01-15T17:32:00.000Z,2531.7064925472064,10816062198.21486,21.2382,0.42590562,-0.01646507,11.40369575,12.64617276,25.74066845,61.35290577,304262560120.7802,18.1105,304262560120.78,,2024-01-15T17:32:00.000Z,,,,,,2024-01-15 12:33:36.913319
2,825,Tether USDt,USDT,tether,71372,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,95010835095.95918,98602960962.7516,True,,3,,,,2024-01-15T17:31:00.000Z,0.9996340722031267,43058680565.91022,40.9225,0.00413568,-0.01096571,-0.10772079,0.01059426,-0.05261993,-0.09390345,94976067990.39343,5.6574,98566879398.48,,2024-01-15T17:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-15 12:33:36.913319
3,1839,BNB,BNB,bnb,2008,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,151689561.1880184,151689561.1880184,False,,4,,,,2024-01-15T17:31:00.000Z,317.3554708421826,1591214611.981997,113.362,0.29667544,3.7906712,5.36911964,28.82919951,28.27012347,49.83915349,48139512112.667656,2.8675,48139512112.67,,2024-01-15T17:31:00.000Z,,,,,,2024-01-15 12:33:36.913319
4,5426,Solana,SOL,solana,614,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,432684519.4713864,567229310.4871085,True,,5,,,,2024-01-15T17:32:00.000Z,95.01399030183967,2227954584.7110176,-12.2616,0.98007264,-6.08128433,-0.1875757,24.76981132,51.53803139,294.23000396,41111082736.81046,2.4474,53894720205.54,,2024-01-15T17:32:00.000Z,,,,,,2024-01-15 12:33:36.913319
5,52,XRP,XRP,xrp,1199,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,54266821529.0,99988013070.0,False,,6,,,,2024-01-15T17:32:00.000Z,0.5733718432922853,1190840584.9500327,117.8223,0.27925948,-1.11554996,1.14040653,-7.99720444,-8.44641672,16.85426998,31115067489.6962,1.8521,57337184329.23,,2024-01-15T17:32:00.000Z,,,,,,2024-01-15 12:33:36.913319
6,3408,USDC,USDC,usd-coin,16210,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,25483730797.828663,25483730797.828663,False,,7,,,,2024-01-15T17:32:00.000Z,1.000198423198085,5280579186.151709,65.6654,-0.00545249,0.01603008,-0.00710388,5.215e-05,0.02228057,0.0228833,25488787361.192703,1.5172,25488787361.19,,2024-01-15T17:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-01-15 12:33:36.913319
7,2010,Cardano,ADA,cardano,1024,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35395220857.908,36528237975.525,False,,8,,,,2024-01-15T17:31:00.000Z,0.5277555540973584,383996348.9129997,32.6426,0.39942964,-3.37890542,2.99330825,-15.2596921,37.34675758,113.28795382,18680024396.263615,1.1127,23748999934.38,,2024-01-15T17:31:00.000Z,,,,,,2024-01-15 12:33:36.913319
8,5805,Avalanche,AVAX,avalanche,636,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",720000000.0,366648413.69842523,434681323.69842523,False,,9,,,,2024-01-15T17:31:00.000Z,36.17224304756444,533831546.67436796,-5.7767,1.84533858,-3.28972443,5.6475839,-18.31743906,58.55408593,297.14014503,13262495533.303394,0.79,26044014994.25,,2024-01-15T17:31:00.000Z,,,,,,2024-01-15 12:33:36.913319
9,74,Dogecoin,DOGE,dogecoin,873,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,142664846383.70523,142664846383.70523,True,,10,,,,2024-01-15T17:32:00.000Z,0.08065007292956222,319632332.70859593,-21.7886,0.29664595,-1.57300475,1.60549575,-15.00735928,2.74110164,36.65175505,11505930265.330618,0.6849,11505930265.33,,2024-01-15T17:32:00.000Z,,,,,,2024-01-15 12:33:36.913319
10,1958,TRON,TRX,tron,897,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,88233417552.4033,88233475924.3871,True,,11,71659659264.0,8130135118.216051,,2024-01-15T17:31:00.000Z,0.11345483919012193,292129788.5233381,-20.6174,0.21013302,-0.00760684,9.95164568,10.53861529,9.85423626,28.84789888,10010508199.602798,0.5963,10010514822.19,,2024-01-15T17:31:00.000Z,,,,,,2024-01-15 12:33:36.913319
11,6636,Polkadot,DOT,polkadot-new,661,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1267804476.715794,1400064978.4241457,True,,12,,,,2024-01-15T17:31:00.000Z,7.539921544278025,207299425.336223,25.2935,1.23460301,-1.35911232,4.42863193,2.97868518,36.21354862,104.07094628,9559146287.921543,0.5691,10556380094.21,,2024-01-15T17:31:00.000Z,,,,,,2024-01-15 12:33:36.913319
12,1975,Chainlink,LINK,chainlink,1568,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,568099970.4527867,1000000000.0,False,,13,,,,2024-01-15T17:31:00.000Z,15.497878430307901,774161687.4151808,35.5837,1.31761315,1.27628771,13.7559898,5.37955599,9.4355956,110.36263836,8804344278.338799,0.5244,15497878430.31,,2024-01-15T17:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-01-15 12:33:36.913319
13,11419,Toncoin,TON,toncoin,187,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3456764504.8469152,5101204539.361079,True,,14,3414166606.0,8140550752.551278,,2024-01-15T17:32:00.000Z,2.384344905209139,73086871.75694825,-5.9912,0.33580785,3.53027919,6.72653888,5.97309363,1.91490566,18.0911017,8242118835.639535,0.4906,12163031053.86,,2024-01-15T17:32:00.000Z,,,,,,2024-01-15 12:33:36.913319
14,3890,Polygon,MATIC,polygon,1239,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain', 'standard-crypto-portfolio']",10000000000.0,9562650827.633085,10000000000.0,False,,15,,,,2024-01-15T17:31:00.000Z,0.8485604714848296,353657175.2613423,23.5879,1.20486712,-2.05505413,4.68050555,-1.82534515,-4.00343967,62.81380252,8114487494.941127,0.4834,8485604714.85,,2024-01-15T17:31:00.000Z,,,,,,2024-01-15 12:33:36.913319
0,1,Bitcoin,BTC,bitcoin,10707,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19599406.0,19599406.0,False,,1,,,,2024-01-15T17:34:00.000Z,42669.27189773476,23222916539.091675,73.8239,0.6359257,-0.66391072,-5.79276435,0.43308232,16.62709543,50.12144942,836292383648.0941,49.7783,896054709852.43,,2024-01-15T17:34:00.000Z,,,,,,2024-01-15 12:34:37.115589
1,1027,Ethereum,ETH,ethereum,8248,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120180819.14963801,120180819.14963801,True,,2,,,,2024-01-15T17:34:00.000Z,2531.4880576764763,10811215251.447947,21.4128,0.5603264,-0.10157848,11.44440054,12.60618076,25.73637722,61.37624769,304236308439.085,18.1089,304236308439.08,,2024-01-15T17:34:00.000Z,,,,,,2024-01-15 12:34:37.115589
2,825,Tether USDt,USDT,tether,71372,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,95010835095.95918,98602960962.7516,True,,3,,,,2024-01-15T17:33:00.000Z,0.9994806869989048,43060180560.81453,41.0093,-0.00411604,-0.03171169,-0.1339826,0.00087897,-0.0615646,-0.12349588,94961494734.04893,5.6524,98551755163.18,,2024-01-15T17:33:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-15 12:34:37.115589
3,1839,BNB,BNB,bnb,2008,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,151689561.1880184,151689561.1880184,False,,4,,,,2024-01-15T17:33:00.000Z,317.29445577135243,1592467860.572677,113.6343,0.29457571,3.75157842,5.35840694,28.87584083,28.22664263,49.85588665,48130256763.347565,2.8648,48130256763.35,,2024-01-15T17:33:00.000Z,,,,,,2024-01-15 12:34:37.115589
